id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
596905,Landing Page Submission,Direct Traffic,No,No,0,1.0,224,1.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,,,Yes
633928,Landing Page Submission,Google,No,No,0,3.0,686,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
583421,Landing Page Submission,Google,No,No,0,7.0,600,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
585062,Landing Page Submission,Direct Traffic,No,No,0,2.0,1393,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
635851,Landing Page Submission,Google,No,No,0,5.0,432,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
623455,Landing Page Submission,Direct Traffic,No,No,1,3.0,1049,3.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
607756,Landing Page Submission,Direct Traffic,No,No,0,13.0,293,3.25,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
610662,Landing Page Submission,Google,No,No,1,4.0,981,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
649181,API,Google,No,No,0,5.0,470,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
641037,Landing Page Submission,Google,No,No,1,5.0,866,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
609589,Landing Page Submission,Organic Search,Yes,No,0,3.0,1801,3.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,,,Yes
616359,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
633243,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629811,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
639589,API,Google,No,No,0,2.0,158,1.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,11.0,14.0,No
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
651869,Landing Page Submission,Organic Search,No,No,0,5.0,115,5.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
580314,Landing Page Submission,Google,No,No,1,5.0,262,5.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,18.0,No
607774,Landing Page Submission,Direct Traffic,No,No,1,3.0,1287,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
613553,Landing Page Submission,Direct Traffic,No,No,0,4.0,308,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
649555,API,Organic Search,No,No,0,5.0,391,2.5,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
608049,Landing Page Submission,Direct Traffic,No,No,0,3.0,65,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,No
652926,API,Google,No,No,1,5.0,1313,2.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
617559,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
592736,API,Organic Search,No,No,1,6.0,1519,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
591022,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
605295,Landing Page Submission,Google,No,No,0,9.0,367,2.25,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
647814,Landing Page Submission,Direct Traffic,No,No,0,10.0,124,5.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
606086,Landing Page Submission,Google,No,No,1,3.0,1905,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
652784,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
653232,API,Google,No,No,0,5.0,51,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
602484,Landing Page Submission,Direct Traffic,No,No,1,2.0,973,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
583875,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
615853,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
627804,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
582863,Landing Page Submission,Direct Traffic,No,No,0,2.0,15,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
598962,Landing Page Submission,Organic Search,No,No,1,3.0,1080,1.5,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
588025,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
583529,API,Google,No,No,0,2.0,432,1.0,Chat Conversation,,,No,No,No,No,No,No,11.0,15.0,No
597769,Landing Page Submission,Google,No,No,0,2.0,212,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
617354,Landing Page Submission,Direct Traffic,No,No,1,8.0,1517,8.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
607411,Landing Page Submission,Direct Traffic,No,No,0,4.0,1441,2.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
584427,API,Chat,No,No,0,3.0,321,3.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
606961,Landing Page Submission,Referral Sites,Yes,No,0,115.0,187,8.21,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
596565,Landing Page Submission,Google,No,No,0,4.0,141,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
590775,Landing Page Submission,Direct Traffic,No,No,0,2.0,162,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
649156,API,Google,No,No,0,2.0,14,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
654170,Lead Add Form,Reference,No,No,1,1.0,288,1.0,Email Link Clicked,E-Business,Unemployed,No,No,No,No,No,No,14.0,20.0,No
599320,Landing Page Submission,Direct Traffic,No,No,1,4.0,195,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
628340,Landing Page Submission,Direct Traffic,No,No,0,3.0,747,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
648993,Landing Page Submission,Google,No,No,1,3.0,1451,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
628615,Landing Page Submission,Google,No,No,0,4.0,126,2.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,No
610375,API,Organic Search,No,No,0,7.0,1032,2.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
657390,Landing Page Submission,Google,No,No,0,4.0,294,4.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,13.0,18.0,No
644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
623383,Landing Page Submission,Direct Traffic,No,No,0,15.0,415,7.5,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
615899,Landing Page Submission,Direct Traffic,Yes,No,0,18.0,301,1.5,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
614229,Landing Page Submission,Direct Traffic,No,No,0,8.0,96,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
627531,Landing Page Submission,Direct Traffic,No,No,0,10.0,1812,3.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
615172,Landing Page Submission,Direct Traffic,No,No,1,2.0,1486,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
607036,Landing Page Submission,Direct Traffic,No,No,1,5.0,398,5.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
586633,Landing Page Submission,Google,No,No,1,6.0,329,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617895,Landing Page Submission,Google,No,No,0,4.0,22,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
623198,Landing Page Submission,Organic Search,No,No,1,7.0,1087,7.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,No
602292,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
602451,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,296,3.0,Unsubscribed,E-COMMERCE,,No,No,No,No,No,No,,,Yes
603589,Landing Page Submission,Google,No,No,0,13.0,571,6.5,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,Yes
610131,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
643593,API,Google,No,No,0,4.0,4,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
600505,Landing Page Submission,Google,No,No,1,5.0,639,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
627035,Landing Page Submission,Google,No,No,0,4.0,1663,4.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633810,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
637666,Landing Page Submission,Direct Traffic,No,No,0,3.0,382,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
591970,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,141,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
652441,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
621676,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
592170,API,Google,No,No,1,2.0,1319,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
586455,Landing Page Submission,Google,No,No,0,2.0,368,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
583080,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
596057,API,Google,No,No,1,2.0,888,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
656511,Landing Page Submission,Google,No,No,1,4.0,1226,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
610364,API,Organic Search,No,No,0,5.0,405,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
626374,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
629435,API,Organic Search,No,No,0,6.0,259,6.0,SMS Sent,,,No,No,No,No,No,No,,,No
610776,Landing Page Submission,Direct Traffic,No,No,0,1.0,384,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
653432,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
611844,API,Google,No,No,1,11.0,115,5.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
609397,API,Direct Traffic,No,No,1,3.0,1759,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
616733,Landing Page Submission,Direct Traffic,No,No,1,9.0,1324,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
604199,Landing Page Submission,Google,No,No,1,14.0,1442,2.8,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
602037,Landing Page Submission,Organic Search,No,No,0,7.0,229,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
648139,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
586292,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,156,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
638023,Landing Page Submission,Organic Search,No,No,0,4.0,1410,4.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
595571,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
590845,Landing Page Submission,Direct Traffic,No,No,1,3.0,1306,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
633595,Landing Page Submission,Google,No,No,1,5.0,301,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
599500,Landing Page Submission,Organic Search,No,No,1,4.0,1199,2.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
640398,API,Google,Yes,No,0,3.0,1302,3.0,Email Bounced,,,No,No,No,No,No,No,12.0,15.0,No
643263,API,Google,No,No,1,2.0,925,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617782,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
596989,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
587135,Landing Page Submission,Google,No,No,1,5.0,1388,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
618437,API,Organic Search,No,No,0,3.0,268,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
645802,Landing Page Submission,Google,No,No,0,4.0,526,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
631718,Landing Page Submission,Google,No,No,0,13.0,112,4.33,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
593325,Landing Page Submission,Google,No,No,0,4.0,35,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
615502,Landing Page Submission,Direct Traffic,No,No,0,2.0,1160,2.0,Email Opened,Operations Management,Student,No,No,No,No,No,No,,,Yes
609576,Landing Page Submission,Google,No,No,1,11.0,1042,5.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
637014,API,Google,No,No,1,3.0,342,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
597963,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
604900,Landing Page Submission,Organic Search,No,No,0,9.0,1309,4.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
634102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
634217,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,No
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
631018,Landing Page Submission,Google,No,No,0,3.0,871,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
581268,Landing Page Submission,Direct Traffic,No,No,0,12.0,75,6.0,Email Link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
626161,Landing Page Submission,Organic Search,No,No,1,14.0,1495,7.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
582206,Landing Page Submission,Google,No,No,0,2.0,723,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
601116,Landing Page Submission,Direct Traffic,No,No,0,3.0,1331,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
591823,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
646001,Landing Page Submission,Direct Traffic,No,No,1,2.0,942,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
580275,API,Google,No,No,0,2.0,517,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
591161,Landing Page Submission,Direct Traffic,No,No,1,2.0,1818,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
619164,API,Google,No,No,0,2.0,346,1.0,Email Opened,,,No,No,No,No,No,No,,,No
601708,Landing Page Submission,Google,No,No,1,5.0,1049,2.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
590830,Landing Page Submission,Direct Traffic,No,No,1,2.0,883,2.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
622371,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
657655,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
629789,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
596785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598074,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
636564,API,Chat,No,No,0,1.0,1286,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592734,Landing Page Submission,Direct Traffic,No,No,0,3.0,372,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
642640,API,Google,No,No,1,3.0,736,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
602565,API,Organic Search,No,No,0,4.0,127,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
595743,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
652948,API,Google,No,No,1,2.0,1208,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
605310,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
616959,Landing Page Submission,Direct Traffic,No,No,0,5.0,250,5.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
604717,Landing Page Submission,Direct Traffic,No,No,1,3.0,1492,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
629607,API,Google,No,No,0,5.0,209,1.67,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
650278,Landing Page Submission,Google,No,No,1,4.0,610,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,No
639298,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
601041,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1139,2.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,No
601657,Landing Page Submission,Google,No,No,0,4.0,1577,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606187,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
600123,Landing Page Submission,Organic Search,Yes,No,0,2.0,239,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
618578,Landing Page Submission,Organic Search,No,No,0,8.0,269,8.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
654176,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
626333,Landing Page Submission,Google,No,No,0,6.0,1904,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
646697,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
582353,Landing Page Submission,Google,No,No,1,5.0,68,2.5,Unreachable,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
619090,Landing Page Submission,Google,No,No,1,6.0,842,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
587286,Landing Page Submission,Direct Traffic,No,No,0,2.0,1266,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
579753,Landing Page Submission,Google,No,No,0,4.0,455,4.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
629915,API,Google,No,No,0,2.0,37,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
609697,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
623355,Landing Page Submission,Organic Search,No,No,0,9.0,1211,3.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
584056,Landing Page Submission,Organic Search,No,No,0,6.0,136,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
590588,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
653413,API,Referral Sites,No,No,0,9.0,81,4.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
596714,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
609141,Landing Page Submission,Direct Traffic,No,No,0,6.0,288,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
588718,Landing Page Submission,Google,Yes,No,0,4.0,252,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
642951,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
642070,API,Google,No,No,0,4.0,1732,4.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655191,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608409,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,300,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
643278,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,12.0,No
